id,manufacturer_id,dtc,description
1966,5,P1531,A/C Low Side Temperature Sensor Fault
1967,5,P1666,Driver 3 Line 6
1968,5,P1790,Transmission Control Module Checksum
1969,5,P1214,Injection Pump Timing Offset
1970,5,P1536,Engine Coolant Overtemperature - Air Conditioning (A/C)Disabled
1971,5,P1628,ECT Pull-Up Resistor
1972,5,P1364,IC Cylinder 4 Not Toggling After Enable
1973,5,P1231,Injector Circuit Cylinder 4 Intermittent
1974,5,P1701,Trans. MIL Request Circuit
1975,5,P1218,Injection Pump Calibration Circuit
1976,5,P1563,Cruise Vehicle Speed/Set Speed Difference Too High
1977,5,P1875,4WD Low Switch Circuit Electrical
1978,5,P1450,Barometric Pressure Sensor Circuit
1979,5,P1355,IC Output High/Pulse Detected when GND_Cyl. 5
1980,5,P1825,Internal Mode Switch - Invalid Range
1981,5,P1611,Loss of CVRTD Serial Data
1982,5,P1604,Loss of IPC Serial Data
1983,5,P1514,Airflow to TP Sensor Correlation High
1984,5,P1691,Coolant Gage Circuit Low Voltage
1985,5,P1365,IC Cylinder 5 Not Toggling After Enable
1986,5,P1277,Accelerator Pedal Position Sensor 1 Circuit Low Voltage
1987,5,P1164,HO2S Bank 2 Sensor 3 Rich or High Voltage
1988,5,P1671,Driver 4 Line 1
1989,5,P1871,Undefined Gear Ratio
1990,5,P1399,Wheel Speed Sensor 2 - G - Sensor Circuit Intermittent
1991,5,P1116,ECT Signal Unstable or Intermittent
1992,5,P1685,Driver 5 Line 5
1993,5,P1159,HO2S Cross Counts Bank 2 Sensor 2
1994,5,P1634,Ignition 1 Switch Circuit
1995,5,P1539,A/C Clutch Status Circuit High Voltage
1996,5,P1353,IC Output High/Pulse Detected when GND_Cyl. 3
1997,5,P1609,Loss Of TCS Serial Data
1998,5,P1599,Engine Stall or Near Stall Detected
1999,5,P1653,Oil Level Lamp Control Circuit
2000,5,P1351,Ignition Coil Control Circuit High Voltage
2001,5,P1403,Exhaust Gas Recirculation System Valve 1
2002,5,P1525,Throttle Body ServiceRequired
2003,5,P1320,IC 4X Reference Circuit Intermittent
2004,5,P1639,5 Volt Reference 2 Circuit
2005,5,P1031,HO2S Heater Current Monitor Control Circuit Banks 1 and 2 Sensor 1
2006,5,P1605,Loss of HVAC Serial Data
2007,5,P1625,TCM System Reset
2008,5,P1870,Transmission Component Slipping
2009,5,P1396,Wheel Speed Sensor 2 - G - Sensor Circuit Performance
2010,5,P1892,Throttle Position Sensor PWM Signal High
2011,5,P1190,Engine Vacuum Leak
2012,5,P1502,Theft Deterrent Fuel Enable Signal Not Received
2013,5,P1641,Malfunction Indicator Lamp (MIL) Control Circuit
2014,5,P1397,Wheel Speed Sensor 2 - G - Sensor Circuit Low Voltage
2015,5,P1886,Shift Timing Solenoid
2016,5,P1813,Torque Control
2017,5,P1113,Intake Resonance Switchover Solenoid Control Circuit
2018,5,P1257,Supercharger System Overboost
2019,5,P1410,Fuel Tank Pressure System
2020,5,P1408,Intake Manifold Pressure Sensor Circuit
2021,5,P1211,Mass Air Flow Circuit Intermittent High
2022,5,P1405,Exhaust Gas Recirculation System Valve 3
2023,5,P1534,A/C High Side Temp. Sensor Low Voltage
2024,5,P1543,A/C System Performance
2025,5,P1352,IC Output High/Pulse Detected when GND_Cyl. 2
2026,5,P1522,Park/Neutral to Drive/Reverse at High RPM
2027,5,P1533,A/C Evaporator Temp. Sens. Ckt. High Voltage
2028,5,P1451,Barometric Press. Sensor Performance
2029,5,P1134,HO2S Transition Time Ratio Bank 1 Sensor 1
2030,5,P1372,Crankshaft Position (CKP) Sensor A-B Correlation
2031,5,P1398,Wheel Speed Sensor 2 - G - Sensor Circuit High Voltage
2032,5,P1554,Cruise Control Feedback Circuit
2033,5,P1669,ABS Unit Expected
2034,5,P1371,IC 4X Reference Circuit Too Few Pulses
2035,5,P1394,Wheel Speed Sensor 1 - G - Sensor Circuit Intermittent
2036,5,P1781,Engine Torque Signal Circuit
2037,5,P1651,Fan 1 Relay Control Circuit
2038,5,P1350,Ignition Control System
2039,5,P1283,Accelerator Pedal Position Sensor 2 Circuit High Voltage
2040,5,P1521,Transmission Engaged at High Throttle Angle
2041,5,P1694,Tachometer Circuit High Voltage
2042,5,P1407,EGR Air Intrusion in Exhaust Supply to EGR Valve
2043,5,P1608,Serial Communication Problem With Device 8
2044,5,P1406,EGR Valve Pintle Position Circuit
2045,5,P1234,Injector Circuit Cylinder 5 Intermittent
2046,5,P1635,5 Volt Reference Circuit
2047,5,P1361,Ignition Coil Control Circuit Low Voltage
2048,5,P1852,Brake Band Apply SolenoidLow Voltage
2049,5,P1415,Secondary Air Injection (AIR) System Bank 1
2050,5,P1381,Misfire Detected - No Communication with Brake ControlModule
2051,5,P1135,HO2S Lean Mean Bank 1 Sensor 1
2052,5,P1542,A/C System High Pressure High Temperature
2053,5,P1705,P/N Signal Output Circuit
2054,5,P1300,Ignitor Circuit
2055,5,P1610,Loss of PZM Serial Data
2056,5,P1432,Fuel Level Sensor 2 Circuit Low Voltage
2057,5,P1568,Cruise Servo Stroke Greater than Commanded in Cruise
2058,5,P1395,Wheel Speed Sensor 2 - G - Sensor Circuit
2059,5,P1664,1-4 Upshift Lamp Control Circuit
2060,5,P1836,Kick-Down Switch Failed Open
2061,5,P1431,Fuel Level Sensor 2 Circuit Performance
2062,5,P1819,Internal Mode Switch - No Start/Wrong Range
2063,6,P1106,Barometric Pressure Circuit Range/Performance
2064,6,P1107,Barometric Pressure Circuit Low Input
2065,6,P1108,Barometric Pressure Circuit High Input
2066,6,P1121,Throttle Position Lower Than Expected
2067,6,P1122,Throttle Position Higher Than Expected
2068,6,P1128,MAP Lower Than Expected
2069,6,P1129,MAP Higher Than Expected
2070,6,P1149,Primary HO2S (Sensor 1) Circuit Range/Performance Problem
2071,6,P1162,Primary HO2S (No. 1) Circuit Malfunction
2072,6,P1163,Primary HO2S (No. 1) Circuit Slow Response
2073,6,P1164,Primary HO2S (No. 1) Circuit Range/Performance
2074,6,P1165,Primary HO2S (No. 1) Circuit Range/Performance
2075,6,P1166,Primary HO2S (No. 1) Heater System Electrical
2076,6,P1167,Primary HO2S (No. 1) Heater System
2077,6,P1168,Primary HO2S (No. 1) LABEL Low Input
2078,6,P1169,Primary HO2S (No. 1) LABEL High Input
2079,6,P1253,VTEC System Malfunction
2080,6,P1257,VTEC System Malfunction
2081,6,P1258,VTEC System Malfunction
2082,6,P1259,VTEC System Malfunction
2083,6,P1297,Electrical Load Detector Circuit Low Input
2084,6,P1298,Electrical Load Detector Circuit High Input
2085,6,P1300,Multiple Cylinder Misfire Detected
2086,6,P1336,CSF Sensor Intermittent Interruption
2087,6,P1337,CSF Sensor No Signal
2088,6,P1359,CKP/TDC Sensor Connector Disconnection
2089,6,P1361,Intermittent Interruption In TDC 1 Sensor Circuit
2090,6,P1362,No Signal In TDC 1 Sensor Circuit
2091,6,P1366,Intermittent Interruption In TDC 2 Sensor Circuit
2092,6,P1367,No Signal In TDC 2 Sensor Circuit
2093,6,P1381,Cylinder Position Sensor Intermittent Interruption
2094,6,P1382,Cylinder Position Sensor No Signal
2095,6,P1456,EVAP Emission Control System Leak Detected (Fuel Tank System)
2096,6,P1457,EVAP Emission Control System Leak Detected (Control Canister System)
2097,6,P1459,EVAP Emission Purge Flow Switch Malfunction
2098,6,P1486,Thermostat Range/Performance Problem
2099,6,P1491,EGR Valve Lift Insufficient Detected
2100,6,P1498,EGR Valve Lift Sensor High Voltage
2101,6,P1508,IAC Valve Circuit Failure
2102,6,P1509,IAC Valve Circuit Failure
2103,6,P1519,Idle Air Control Valve Circuit Failure
2104,6,P1607,ECM/PCM Internal Circuit Failure A
2105,6,P1655,SEAF/SEFA/TMA/TMB Signal Line Failure
2106,6,P1656,Automatic Transaxle
2107,6,P1660,Automatic Transaxle FI Signal A Circuit Failure
2108,6,P1676,FPTDR Signal Line Failure
2109,6,P1678,FPTDR Signal Line Failure
2110,6,P1681,Automatic Transaxle FI Signal A Low Input
2111,6,P1682,Automatic Transaxle FI Signal A High Input
2112,6,P1686,Automatic Transaxle FI Signal B Low Input
2113,6,P1687,Automatic Transaxle FI Signal B High Input
2114,6,P1705,Automatic Transaxle Concerns
2115,6,P1706,Automatic Transaxle Concerns
2116,6,P1738,Automatic Transaxle Concerns
2117,6,P1739,Automatic Transaxle Concerns
2118,6,P1753,Automatic Transaxle Concerns
2119,6,P1758,Automatic Transaxle Concerns
2120,6,P1768,Automatic Transaxle Concerns
2121,6,P1773,Automatic Transaxle Concerns
2122,6,P1785,Automatic Transaxle Concerns
2123,6,P1786,Automatic Transaxle Concerns
2124,6,P1790,Automatic Transaxle Concerns
2125,6,P1791,Automatic Transaxle Concerns
2126,6,P1792,Automatic Transaxle Concerns
2127,6,P1793,Automatic Transaxle Concerns
2128,6,P1794,Automatic Transaxle Concerns
2129,6,P1870,Automatic Transaxle Concerns
2130,6,P1873,Automatic Transaxle Concerns
2131,6,P1879,Automatic Transaxle Concerns
2132,6,P1885,Automatic Transaxle Concerns
2133,6,P1886,Automatic Transaxle Concerns
2134,6,P1888,Automatic Transaxle Concerns
2135,6,P1890,Automatic Transaxle Concerns
2136,6,P1891,Automatic Transaxle Concerns
2137,7,P1674,Tachometer Control Circuit
2138,7,P1760,TCM Supply Voltage Interrupted
2139,7,P1273,Accelerator Pedal Position Sensor 1
2140,7,P1212,Mass Air Flow Circuit Intermittent Low
2141,7,P1567,Active Banking Control Active - Cruise Control Disabled
2142,7,P1203,(Alt. Fuel) Gas Mass Sensor Circuit High Frequency
2143,7,P1630,Theft Deterrent Learn Mode Active
2144,7,P1202,(Alt. Fuel) Gas Mass Sensor Circuit Low Frequency
2145,7,P1120,Throttle Position (TP) Sensor 1 Circuit
2146,7,P1532,A/C Evaporator Temp. Sens. Ckt. Low Voltage
2147,7,P1811,Maximum Adapt and Long Shift
2148,7,P1354,IC Output High/Pulse Detected when GND_Cyl. 4
2149,7,P1237,Injector Circuit Cylinder 6 Intermittent
2150,7,P1545,Air Conditioning (A/C) Clutch Relay Control Circuit
2151,7,P1642,Vehicle Speed Output Circuit
2152,7,P1847,2-3 Shift Solenoid Circuit High Voltage
2153,7,P1644,Traction Control Delivered Torque Output Circuit
2154,7,P1112,Intake Air Temperature (IAT) Sensor Circuit IntermittentLow Voltage
2155,7,P1310,Ignition Coil 3 Primary Feedback Circuit
2156,7,P1504,Vehicle Speed Output Circuit
2157,7,P1570,Traction Control Active - Cruise Control Disabled
2158,7,P1186,EOT Circuit Performance
2159,7,P1404,Exhaust Gas Recirculation (EGR) Closed PositionPerformance
2160,7,P1571,Traction Control Torque Request Circuit
2161,7,P1696,Remote Keyless Entry Voltage High
2162,7,P1442,EVAP Vacuum Sw. High Voltage During Ign. On
2163,7,P1851,Brake Band Apply Solenoid Performance
2164,7,P1370,IC 4X Reference Circuit Too Many Pulses
2165,7,P1562,Cruise Vacuum Solenoid
2166,7,P1315,Ignition Coil 4 Primary Feedback Circuit
2167,7,P1547,A/C System Performance Degraded
2168,7,P1529,Heated Windshield Request Problem
2169,7,P1286,Accelerator Pedal Position Sensor 3 Circuit Performance
2170,7,P1658,Starter Enable Relay Control Circuit
2171,7,P1335,CKP Circuit
2172,7,P1632,Theft Deterrent Fuel Disable Signal Received
2173,7,P1530,Throttle Actuator Control (TAC) Module Internal Circuit
2174,7,P1873,TCC Stator Temp. Switch Circuit Low
2175,7,P1575,Extended Travel Brake Switch Circuit
2176,7,P1374,3X Reference Circuit
2177,7,P1528,Governor
2178,7,P1366,IC Cylinder 6 Not Toggling After Enable
2179,7,P1692,Coolant Gage Circuit High Voltage
2180,7,P1117,Engine Coolant Temp. Signal Out-Of-Range Low
2181,7,P1818,TFP Valve Position Sw. - Drive Without Drive Ratio
2182,7,P1188,EOT Sensor Ckt. High Voltage
2183,7,P1106,Manifold Absolute Pressure (MAP) Sensor Circuit Intermittent High Voltage
2184,7,P1115,Engine Coolant Temperature (ECT) Sensor CircuitIntermittent High Voltage
2185,7,P1105,Secondary Vacuum Sensor Circuit
2186,7,P1433,Fuel Level Sensor 2 Circuit High Voltage
2187,7,P1740,Torque Reduction Signal Circuit
2188,7,P1612,Loss of IPM Serial Data
2189,7,P1107,Manifold Absolute Pressure (MAP) Sensor Circuit Intermittent Low Voltage
2190,7,P1510,Throttle Control System Performance - Throttle LimitationActive
2191,7,P1540,Air Conditioning (A/C) Refrigerant Overpressure - AirConditioning (A/C) Disabled
2192,7,P1228,Injector Circuit Cylinder 3 Intermittent
2193,7,P1278,Accelerator Pedal Position Sensor 1 Circuit High Voltage
2194,7,P1121,Throttle Position (TP) Sensor Circuit Intermittent HighVoltage
2195,7,P1844,Torque Reduction Signal Circuit Desired By TCM
2196,7,P1509,Idle Speed High - Idle Air Control (IAC) System NotResponding
2197,7,P1357,IC Output High/Pulse Detected when GND_Cyl. 7
2198,7,P1601,Serial Comm. Problem With Device 1
2199,7,P1240,Injector Circuit Cylinder 7 Intermittent
2200,7,P1245,Intake Plenum Switchover Valve
2201,7,P1860,TCC PWM Solenoid Circuit Electrical
2202,7,P1564,Vehicle Acceleration Too High - Cruise Control Disabled
2203,7,P1288,Accelerator Pedal Position Sensor 3 Circuit High Voltage
2204,7,P1276,Accelerator Pedal Position Sensor 1 Circuit Performance
2205,7,P1359,Ignition Coil Group 1 Control Circuit
2206,7,P1682,Driver 5 Line 2
2207,7,P1114,Engine Coolant Temperature (ECT) Sensor CircuitIntermittent Low Voltage
2208,7,P1576,BBV Sensor Ckt. High Voltage
2209,7,P1483,Engine Cooling System Performance
2210,7,P1271,Accelerator Pedal Position (APP) Sensor 1-2 Correlation
2211,7,P1673,Engine Hot Lamp Control Circuit
2212,7,P1380,Misfire Detected - Rough Road Data Not Available
2213,7,P1864,Torque Converter Clutch Circuit
2214,7,P1270,Accelerator Pedal Position Sensor A/D Converter Error
2215,7,P1322,EI System or Ignition Control Extra or Missing
2216,7,P1346,Intake Camshaft Position [CMP] Sensor System Performance
2217,7,P1566,Engine RPM Too High - Cruise Control Disabled
2218,7,P1667,Reverse Inhibit Solenoid Control Circuit
2219,7,P1305,Ignition Coil 2 Primary Feedback Circuit
2220,7,P1572,ASR Active Circuit Low Too Long
2221,7,P1421,Intake Air Low Pressure Switch Circuit High Voltage
2222,7,P1810,TFP Valve Position Switch Circuit
2223,7,P1154,HO2S Transition Time Ratio Bank 2 Sensor 1
2224,7,P1887,TCC Release Switch Circuit
2225,7,P1541,A/C High Side Over Temperature
2226,7,P1654,Cruise Control Inhibit Output Circuit
2227,7,P1657,1-4 Upshift Solenoid Control Circuit
2228,7,P1418,Secondary Air Injection System Relay A Control CircuitHigh
2229,7,P1801,Performance Selector Switch Failure
2230,7,P1189,Engine Oil Pressure (EOP) Switch Circuit
2231,7,P1391,Wheel Speed Sensor 1 - G - Sensor Circuit Performance
2232,7,P1356,IC Output High/Pulse Detected when GND_Cyl. 6
2233,7,P1624,Customer Snapshot Requested - Data Available
2234,7,P1578,BBV Sensor Ckt. Low Vacuum
2235,7,P1480,Cooling Fan 1 Control Circuit High
2236,7,P1815,Transmission Range Switch - Start In Wrong Range
2237,7,P1221,Fuel Pump Secondary Circuit Low
2238,7,P1837,Kick-Down Switch Failed Short
2239,7,P1743,TP Signal from ECM
2240,7,P1581,Cruise Move Circuit High Voltage
2241,7,P1392,Wheel Speed Sensor 1 - G - Sensor Circuit Low Voltage
2242,7,P1779,Engine Torque Delivered to TCM Signal
2243,7,P1559,Cruise Control Power Management Mode
2244,7,P1626,Theft Deterrent Fuel Enable Signal Not Received
2245,7,P1643,Engine Speed Output Circuit
2246,7,P1511,Throttle Control System - Backup System Performance
2247,7,P1171,Fuel System Lean During Acceleration
2248,7,P1158,HO2S Bank 2 Sensor 2 Rich or High Voltage
2249,7,P1191,Intake Air Duct Air Leak
2250,7,P1109,Secondary Port Throttle System
2251,7,P1144,HO2S Bank 1 Sensor 3 Rich or High Voltage
2252,7,P1416,Secondary Air Injection (AIR) System Bank 2
2253,7,P1793,Transmission Control Module Stack Overrun
2254,7,P1582,Cruise Direction Circuit Low Voltage
2255,7,P1122,Throttle Position (TP) Sensor Circuit Intermittent LowVoltage
2256,7,P1032,HO2S Heater Warm Up Control Circuit Banks 1 and 2 Sensor 1
2257,7,P1285,Accelerator Pedal Position Sensor 3 Circuit
2258,7,P1614,Loss of RIM Serial Data
2259,7,P1693,Tachometer Circuit Low Voltage
2260,7,P1833,A/T Solenoids Power Circuit - Low Voltage
2261,7,P1141,HO2S Heater Control Circuit Bank 1 Sensor 2
2262,7,P1587,Cruise Control Clutch Control Circuit Low
2263,7,P1377,IC Cam Pulse To 4X Reference Pulse
2264,7,P1225,Injector Circuit Cylinder 2 Intermittent
2265,7,P1606,Serial Communication Problem With Device 6
2266,7,P1527,Transmission Range to Pressure Switch Correlation
2267,7,P1537,A/C Request Circuit Low Voltage
2268,7,P1132,HO2S Circuit Low Variance Bank 2 Sensor 1
2269,7,P1376,Ignition Ground Circuit
2270,7,P1650,Control Module Output B Circuit
2271,7,P1850,Brake Band Apply Solenoid Circuit
2272,7,P1621,Control Module Long Term Memory Performance
2273,7,P1368,IC Cylinder 8 Not Toggling After Enable
2274,7,P1814,Torque Converter Overstressed
2275,7,P1274,Injectors Wired Incorrectly
2276,7,P1520,Transmission Range Switch Circuit
2277,7,P1800,TCM Power Relay Control Circuit
2278,7,P1250,Early Fuel Evaporation Heater Circuit
2279,7,P1375,IC 24X Reference Circuit High Voltage
2280,7,P1617,Engine Oil Level Switch Circuit
2281,7,P1640,Driver-1-Input High Voltage
2282,7,P1222,Injector Control Circuit Intermittent
2283,7,P1323,IC 24X Reference Circuit Low Frequency
2284,7,P1791,Transmission Control Module Loop
2285,7,P1835,Kick-Down Switch Circuit
2286,7,P1275,Accelerator Pedal Position (APP) Sensor 1 Circuit
2287,7,P1345,Crankshaft Position (CKP)-Camshaft Position (CMP) Correlation
2288,7,P1155,HO2S Lean Mean Bank 2 Sensor 1
2289,7,P1156,HO2S Rich Mean Bank 2 Sensor 1
2290,7,P1282,Accelerator Pedal Position Sensor 2 Circuit Low Voltage
2291,7,P1358,IC Output High/Pulse Detected when GND_Cyl. 8
2292,7,P1684,Driver 5 Line 4
2293,7,P1125,APP System
2294,7,P1243,Injector Circuit Cylinder 8 Intermittent
2295,7,P1161,HO2S Heater Control Circuit Bank 2 Sensor 2
2296,7,P1336,Crankshaft Position (CKP) System Variation Not Learned
2297,7,P1131,HO2S Circuit Low Variance Bank 1 Sensor 2
2298,7,P1143,HO2S Bank 1 Sensor 3 Lean System or Low Voltage
2299,7,P1893,Engine Torque Signal Low Voltage
2300,7,P1515,Electronic Throttle System Throttle Position
2301,7,P1390,Wheel Speed Sensor 1 - G - Sensor Circuit
2302,7,P1111,Intake Air Temperature (IAT) Sensor Circuit Intermittent High Voltage
2303,7,P1560,Transaxle Not in Drive - Cruise Control Disabled
2304,7,P1118,Engine Coolant Temp. Signal Out-Of-Range High
2305,7,P1281,Accelerator Pedal Position Sensor 2 Circuit Performance
2306,7,P1280,Accelerator Pedal Position (APP) Sensor 2 Circuit
2307,7,P1185,Engine Oil Temperature Circuit
2308,7,P1272,Accelerator Pedal Position Sensor 2
2309,7,P1637,Generator L-Terminal Circuit
2310,7,P1603,Loss of SDM Serial Data
2311,7,P1633,Ignition 0 Switch Circuit
2312,7,P1615,Loss of VTD Serial Data
2313,7,P1868,Transmission Fluid Life
2314,7,P1660,Cooling Fan Control Circuits
2315,7,P1675,EVAP Vent Solenoid Control Circuit
2316,7,P1574,Stoplamp Switch Circuit
2317,7,P1260,Last Test Failed Failed SCC ENTER:More Info.
2318,7,P1526,Minimum Throttle Position Not Learned
2319,7,P1517,Electronic Throttle Module
2320,7,P1165,HO2S Cross Counts Bank 2 Sensor 3
2321,7,P1136,HO2S Rich Mean Bank 1 Sensor 1
2322,7,P1140,HO2S Transition Time Ratio Bank 1 Sensor 2
2323,7,P1812,Transmission Over Temperature Condition
2324,7,P1119,ECT Signal Out-Of-Range With TFT Sensor
2325,7,P1655,EVAP Purge Solenoid Control Circuit
2326,7,P1363,IC Cylinder 3 Not Toggling After Enable
2327,7,P1170,Bank to Bank Fuel TrimOffset
2328,7,P1524,Throttle Closed Position Performance
2329,7,P1108,BARO to MAP Sensor Comparison Too High
2330,7,P1503,Theft Deterrent Fuel Enable Signal Not Correct
2331,7,P1665,Driver 3 Line 5
2332,7,P1600,TCM Internal Watchdog Operation
2333,7,P1795,CAN Bus - Throttle Body Position
2334,7,P1508,Idle Speed Low - Idle Air Control (IAC) System NotResponding
2335,7,P1816,TFP Valve Position Sw. - Park/Neu. With Drive Ratio
2336,7,P1607,Serial Communication Problem With Device 7
2337,7,P1780,Park/Neutral Position [PNP] Switch Circuit
2338,7,P1874,TCC Stator Temp. Switch Circuit High
2339,7,P1661,MIL Control Circuit
2340,7,P1638,Generator F-Terminal Circuit
2341,7,P1680,Driver 5
2342,7,P1555,Electronic Variable Orifice Output
2343,7,P1544,A/C Refrigerant Condition Very Low
2344,7,P1623,Transmission Temp Pull-Up Resistor
2345,7,P1613,Loss of DIM Serial Data
2346,7,P1523,Throttle Closed Position Performance
2347,7,P1137,HO2S Bank 1 Sensor 2 Lean System or Low Voltage
2348,7,P1823,Internal Mode Switch Circuit P Low
2349,7,P1627,A/D Performance
2350,7,P1670,Driver 4
2351,7,P1201,(Alt. Fuel) Gas Mass Sensor Circuit Range/Performance
2352,7,P1663,Oil Life Lamp Control Circuit
2353,7,P1822,Internal Mode Switch Circuit B High
2354,7,P1631,Theft Deterrent Start Enable Signal Not Correct
2355,7,P1586,Cruise Control Brake Switch 2 Circuit
2356,7,P1647,Driver 1 Line 7
2357,7,P1656,Driver 2 Line 6
2358,7,P1258,Engine Coolant Overtemperature - Protection Mode Active
2359,7,P1687,Driver 5 Line 7
2360,7,P1558,Cruise Control Servo Indicates Low
2361,7,P1804,Ground Control Relay
2362,7,P1831,PC Solenoid Power Circuit - Low Voltage
2363,7,P1629,Theft Deterrent System - Cranking Signal
2364,7,P1569,Cruise Servo Stroke High While not in Cruise
2365,7,P1133,HO2S Insufficient Switching Bank 1 Sensor 1
2366,7,P1518,Electronic Throttle Module to PCM Communication
2367,7,P1561,Cruise Vent Solenoid
2368,7,P1500,Starter Signal Circuit
2369,7,P1367,IC Cylinder 7 Not Toggling After Enable
2370,7,P1700,Transmission Control Module (TCM) Requested MILIllumination
2371,7,P1820,Internal Mode Switch Circuit A Low
2372,7,P1843,1-2 Shift Solenoid Circuit High Voltage
2373,7,P1842,1-2 Shift Solenoid Circuit Low Voltage
2374,7,P1216,Fuel Solenoid Response Time Too Short
2375,7,P1588,Cruise Control Clutch Control Circuit High
2376,7,P1689,Delivered Torque Circuit Fault
2377,7,P1535,A/C High Side Temperature Sensor Circuit
2378,7,P1652,Powertrain Induced Chassis Pitch Output Circuit
2379,7,P1409,EGR Vacuum System Leak
2380,7,P1681,Driver 5 Line 1
2381,7,P1585,Cruise Control Inhibit Output Circuit
2382,7,P1139,HO2S Insuff. Switching Bank 1 Sensor 2
2383,7,P1577,BBV Sensor Ckt. Low Voltage
2384,7,P1163,HO2S Bank 2 Sensor 3 Lean System or Low Voltage
2385,7,P1423,Intake Air High Pressure Switch Circuit High Voltage
2386,7,P1645,Evaporative Emission (EVAP) Vent Solenoid Contorl Circuit
2387,7,P1215,Ground Fault Detection Indicated
2388,7,P1362,IC Cylinder 2 Not Toggling After Enable
2389,7,P1153,HO2S Insufficient Switching Bank 2 Sensor 1
2390,7,P1580,Cruise Move Circuit Low Voltage
2391,7,P1636,PCM Stack Overrun
2392,7,P1200,Injector Control Circuit
2393,7,P1676,Driver 4 Line 6
2394,7,P1538,A/C Request Circuit High Voltage
2395,7,P1145,HO2S Cross Counts Bank 1 Sensor 3
2396,7,P1853,Brake Band Apply Solenoid High Voltage
2397,7,P1287,Accelerator Pedal Position Sensor 3 Circuit Low Voltage
2398,7,P1619,Engine Oil Life Monitor Reset Circuit
2399,7,P1420,Intake Air Low Pressure Switch Circuit Low Voltage
2400,7,P1220,Throttle Position (TP) Sensor 2 Circuit
2401,7,P1583,Cruise Direction CircuitHigh Voltage
2402,7,P1548,A/C Recirculation Circuit
2403,7,P1622,Cylinder Select
2404,7,P1519,Throttle Actuator Control (TAC) Module Internal Circuit
2405,7,P1672,Low Engine Oil Level Lamp Control Circuit
2406,7,P1817,TFP Valve Position Sw. - Reverse With Drive Ratio
2407,7,P1516,Throttle Actuator Control (TAC) Module Throttle ActuatorPosition Performance
2408,7,P1219,Throttle Position Sensor Reference Voltage
2409,7,P1441,Evaporative Emission (EVAP) System Flow During Non-Purge
2410,7,P1895,TCM to ECM Torque Reduction Circuit
2411,7,P1324,Crank RPM Too Low
2412,7,P1187,EOT Sensor Ckt. Low Voltage
2413,7,P1321,Electronic Ignition System Fault Line
2414,7,P1584,Cruise Control Disabled
2415,7,P1826,Internal Mode Switch Circuit C - High
2416,7,P1894,Engine Torque Signal High Voltage
2417,7,P1662,Cruise Lamp Control Circuit
2418,7,P1565,Cruise Servo Position Sensor
2419,7,P1845,2-3 Shift Solenoid Circuit Low Voltage
2420,7,P1546,A/C Clutch Status Circuit Low Voltage
2421,7,P1393,Wheel Speed Sensor 1 - G - Sensor Circuit High Voltage
2422,7,P1579,P/N to D/R at High Throttle Angle - Power Reduction ModeActive
2423,7,P1695,Remote Keyless Entry Circuit Low
2424,7,P1677,Driver 4 Line 7
2425,7,P1690,ECM Loop Overrun
2426,7,P1620,Low Coolant Circuit
2427,7,P1130,HO2S Circuit Low Variance Bank 1 Sensor 1
2428,7,P1891,Throttle Position Sensor PWM Signal Low
2429,7,P1360,Ignition Coil Group 2 Control Circuit
2430,7,P1646,Evaporative Emission (EVAP) Vent Solenoid Control Circuit
2431,7,P1602,Knock Sensor (KS) Module Performance
2432,7,P1157,HO2S Bank 2 Sensor 2 Lean System or Low Voltage
2433,7,P1686,Driver 5 Line 6
2434,7,P1573,PCM/EBTCM Serial Data Circuit
2435,7,P1884,TCC Enable/Shift Light Circuit
2436,7,P1683,Driver 5 Line 3
2437,7,P1217,Fuel Solenoid Response Time Too Long
2438,7,P1138,HO2S Bank 1 Sensor 2 Rich or High Voltage
2439,7,P1531,A/C Low Side Temperature Sensor Fault
2440,7,P1666,Driver 3 Line 6
2441,7,P1790,Transmission Control Module Checksum
2442,7,P1214,Injection Pump Timing Offset
2443,7,P1536,Engine Coolant Overtemperature - Air Conditioning (A/C)Disabled
2444,7,P1628,ECT Pull-Up Resistor
2445,7,P1364,IC Cylinder 4 Not Toggling After Enable
2446,7,P1231,Injector Circuit Cylinder 4 Intermittent
2447,7,P1701,Trans. MIL Request Circuit
2448,7,P1218,Injection Pump Calibration Circuit
2449,7,P1563,Cruise Vehicle Speed/Set Speed Difference Too High
2450,7,P1875,4WD Low Switch Circuit Electrical
2451,7,P1450,Barometric Pressure Sensor Circuit
2452,7,P1355,IC Output High/Pulse Detected when GND_Cyl. 5
2453,7,P1825,Internal Mode Switch - Invalid Range
2454,7,P1611,Loss of CVRTD Serial Data
2455,7,P1604,Loss of IPC Serial Data
2456,7,P1514,Airflow to TP Sensor Correlation High
2457,7,P1691,Coolant Gage Circuit Low Voltage
2458,7,P1365,IC Cylinder 5 Not Toggling After Enable
2459,7,P1277,Accelerator Pedal Position Sensor 1 Circuit Low Voltage
2460,7,P1164,HO2S Bank 2 Sensor 3 Rich or High Voltage
2461,7,P1671,Driver 4 Line 1
2462,7,P1871,Undefined Gear Ratio
2463,7,P1399,Wheel Speed Sensor 2 - G - Sensor Circuit Intermittent
2464,7,P1116,ECT Signal Unstable or Intermittent
2465,7,P1685,Driver 5 Line 5
2466,7,P1159,HO2S Cross Counts Bank 2 Sensor 2
